Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,114,0,0,11,427,0.014286,0.042857,39.42,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,887,0.054545,0.09697,0,0,Nov,2,5,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,109.8,0.12,0.16,0,0,Aug,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.6,Feb,2,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,71.75,0,0.055556,0,1,May,2,4,2,3,Returning_Visitor,TRUE,FALSE
3,73.5,3,171,76,2208.788095,0,0.004756,3.200305,0,May,4,1,7,2,Returning_Visitor,TRUE,FALSE
3,52,0,0,60,3451.751515,0.006667,0.011566,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,710,0,0.025,45.4895,0.8,May,1,1,6,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,221,0.1,0.116667,0,0.2,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
2,40,0,0,21,1494.5,0.009091,0.004545,0,0,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,173.5,0,0.05,0,0,Mar,3,3,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,53,1618.203333,0.023846,0.047628,0,0,Oct,1,8,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,25,445.583333,0.004,0.024,0,0,Dec,2,10,1,1,Returning_Visitor,FALSE,FALSE
2,37,0,0,25,1127.25,0.002667,0.028,18.56148,0,May,2,5,3,4,Returning_Visitor,FALSE,FALSE
4,99.125,0,0,38,876.3,0,0.0175,0,0,Nov,4,1,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,81,3197.755638,0.01,0.021511,0,0,Nov,3,2,4,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,259.666667,0,0.026667,0,0,May,1,1,2,2,Returning_Visitor,TRUE,FALSE
7,644.5,2,166.5,31,1629.641667,0,0.026063,0,0,Dec,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,72.666667,0,0.083333,0,0.4,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,251,0.05,0.1,0,0,Nov,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,275.5,0,0.028571,0,0,Nov,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,35,0.066667,0.1,0,0.6,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
2,143.25,0,0,38,2508.413853,0,0.007456,54.164518,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
11,100.096537,0,0,122,6141.432139,0.013594,0.03006,0,0.2,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
2,126,0,0,2,14.35,0,0.05,0,0,Aug,3,2,6,5,New_Visitor,TRUE,FALSE
3,49.5,0,0,68,2853.020833,0.008824,0.012827,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,FALSE
4,94.233333,2,72,145,2935.255477,0.001361,0.005708,0.268093,0,Aug,2,2,2,1,Returning_Visitor,FALSE,FALSE
17,323.363636,0,0,45,1534.825143,0.002679,0.0207,7.180348,0,Nov,1,1,3,10,Returning_Visitor,FALSE,TRUE
7,327.235714,4,260,42,443.499048,0,0.022667,18.503217,0,Jul,2,4,6,1,Returning_Visitor,FALSE,TRUE
4,84,0,0,35,1059,0,0.005882,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
6,1489.041667,0,0,12,879.8,0,0.005556,0,0,Nov,2,2,4,2,New_Visitor,TRUE,FALSE
3,50,0,0,13,796,0,0.013333,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE,FALSE
5,211.25,0,0,22,1344.75,0.034783,0.048447,0,0,Nov,3,2,2,8,Returning_Visitor,FALSE,FALSE
6,174.457143,2,24.2,107,1688.2494,0,0.016408,2.38597,0,June,2,4,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,184.833333,0,0.035714,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,6,2,15,19,512.066667,0.009524,0.033333,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
6,661.766667,6,204,8,254.25,0.025,0.042222,0,0,Aug,3,2,4,2,Returning_Visitor,TRUE,FALSE
1,27.5,0,0,20,922.708333,0,0.009524,103.14029,0,Dec,2,2,6,2,New_Visitor,FALSE,TRUE
0,0,0,0,5,27.2,0,0.04,0,0,Nov,2,2,1,4,Returning_Visitor,FALSE,FALSE
4,207.5,0,0,2,56.5,0,0.02,0,0,Dec,3,2,2,2,New_Visitor,TRUE,FALSE
5,52.5,0,0,24,1365.5,0.002778,0.03,0,0,May,2,7,7,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,1197.8,0,0.01,0,0,Oct,2,2,3,20,Returning_Visitor,FALSE,FALSE
1,57.5,0,0,32,534.263889,0,0.011111,87.749787,0,Dec,1,2,1,8,Returning_Visitor,TRUE,TRUE
2,55.5,0,0,2,26,0,0.06,0,0,Dec,1,2,9,3,Returning_Visitor,TRUE,TRUE
2,36,0,0,13,142,0,0.013333,0,0,Mar,4,2,4,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,138.873333,0,0,179.307293,0,Nov,2,2,4,2,New_Visitor,TRUE,TRUE
1,8.1,0,0,16,2227.8,0,0.021429,0,0,Sep,2,2,1,5,New_Visitor,FALSE,TRUE
3,49.5,0,0,68,2853.020833,0.008824,0.012827,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
5,224.75,0,0,10,235.416667,0.015385,0.030769,0,0,Dec,1,1,8,2,New_Visitor,FALSE,FALSE
2,123.75,0,0,21,938.333333,0.01,0.016667,218.395192,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,48,0,0.066667,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE,FALSE
2,58,2,22,31,829.166667,0.030303,0.040606,0,0,Feb,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,35,1579.333333,0.005714,0.02,0,0,Nov,2,2,1,1,New_Visitor,FALSE,FALSE
4,115.7,0,0,16,655.383333,0,0.012037,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE,FALSE
3,81,1,0,28,499.666667,0,0.022222,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,206.5,0.05,0.05,0,0,Dec,1,1,1,8,Returning_Visitor,FALSE,FALSE
0,0,1,844,6,1108,0.066667,0.066667,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,70,0,0.033333,0,0.8,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,1803.666667,0.082143,0.08,0,0,Dec,2,5,1,8,Returning_Visitor,TRUE,FALSE
5,38.577778,2,9,7,584.377778,0,0.064352,0,0,Jul,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,135.833333,0,0.025,0,0.4,May,2,2,9,3,Returning_Visitor,FALSE,FALSE
10,78.9,0,0,15,718.8,0,0.015789,0,0,Nov,2,2,4,2,New_Visitor,FALSE,FALSE
4,115.7,0,0,16,655.383333,0,0.012037,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE,FALSE
3,49.5,0,0,68,2853.020833,0.008824,0.012827,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
4,226,0,0,81,4836.486905,0.002381,0.010714,5.3123,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
12,509.53125,2,11,33,2032.599702,0,0.020477,5.730539,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE
12,356.125,0,0,44,2187.338725,0.005102,0.029042,0,0,Dec,1,1,8,1,Returning_Visitor,FALSE,FALSE
4,341.6,0,0,3,77,0,0.022222,0,0,Oct,3,2,8,2,New_Visitor,TRUE,FALSE
0,0,0,0,6,106,0.04,0.08,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
12,178.65,0,0,77,999.013333,0.013636,0.026894,5.292014,0,June,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,76.5,0.04,0.047619,0,0,May,1,1,4,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,53,2634.476245,0.000943,0.01643,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,41.5,0,0,43,4215.961111,0.009302,0.022171,0,0,Dec,2,10,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,1737.016667,0.034483,0.048358,1.444764,0,June,3,2,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,111,3971.515278,0.009009,0.024726,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,81.5,0,0.025,0,0,May,1,1,2,4,Returning_Visitor,TRUE,FALSE
4,115.7,0,0,16,655.383333,0,0.012037,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
4,72.5,0,0,95,2354.979058,0.001375,0.005695,5.214691,0,Dec,3,2,1,2,Returning_Visitor,TRUE,FALSE
1,4.333333,0,0,3,14.333333,0.006667,0.074444,0,0,June,4,2,1,5,Returning_Visitor,TRUE,TRUE
4,40.2,1,16.133333,9,229.883333,0,0.014286,0,0,Oct,2,2,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,5,29,0,0.04,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,346.566667,0.02963,0.062963,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,546,0,0.04,35.49,0,Mar,2,2,3,1,Returning_Visitor,FALSE,TRUE
4,37.666667,0,0,43,686.878968,0.004762,0.012582,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,152.333333,0.023932,0.03956,0,0.8,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
2,282.5,0,0,17,451,0.0625,0.085417,0,0,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
3,289,0,0,5,708.25,0,0.025,0,0,Nov,3,3,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,3272,0.045238,0.078571,0,0.8,May,2,6,1,6,Returning_Visitor,FALSE,FALSE
1,26.2,0,0,32,1427.676667,0,0.021875,19.965636,0,Sep,2,4,3,4,Returning_Visitor,FALSE,TRUE
5,494.166667,0,0,8,204,0,0.030769,0,0,Mar,2,4,4,1,Returning_Visitor,FALSE,FALSE
3,99,0,0,37,2419.133333,0.007895,0.023246,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
4,302,0,0,29,675.375,0,0.001333,0,0,Dec,2,2,1,6,Returning_Visitor,TRUE,FALSE
3,145,0,0,53,1783.791667,0.007143,0.029031,12.241717,0,Dec,4,6,1,1,Returning_Visitor,TRUE,FALSE
11,1305.114737,4,629.514286,27,1161.479023,0.009804,0.022538,12.764902,0,Oct,1,2,3,20,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,137,0,0.075,0,0,May,4,1,3,3,Returning_Visitor,TRUE,FALSE
3,250.8,2,270.6,20,1424.4,0,0,31.720808,0,Nov,2,2,5,5,New_Visitor,FALSE,TRUE
0,0,0,0,10,221,0.1,0.116667,0,0.2,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
8,96.75,1,73.75,64,2527.083333,0,0.00524,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,FALSE
4,115.7,0,0,16,655.383333,0,0.012037,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE,FALSE
1,11.5,0,0,22,683.052489,0.02,0.051269,0,0.6,May,3,3,5,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,209.5,0,0.025,0,0,Feb,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,13.733333,1,2,27,407.683333,0.006667,0.011556,0,0,Jul,2,2,1,4,Returning_Visitor,FALSE,TRUE
4,62.5,0,0,53,1840.369156,0.007407,0.023148,46.778318,0,Dec,1,1,2,2,Returning_Visitor,FALSE,TRUE
6,661.766667,6,204,8,254.25,0.025,0.042222,0,0,Aug,3,2,4,2,Returning_Visitor,TRUE,FALSE
2,37.5,0,0,12,375,0,0.039583,43.99,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
1,0,0,0,4,795,0.066667,0.111111,0,0,Nov,3,2,9,6,Returning_Visitor,TRUE,FALSE
8,102,0,0,9,374,0.015385,0.035897,0,0,Dec,3,2,3,2,Returning_Visitor,TRUE,FALSE
8,160.5,2,5,56,1167.321429,0.004762,0.018915,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,17,0,0.1,0,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
2,49.25,2,17,77,4130.937879,0.01122,0.029261,43.994031,0,Nov,4,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,3,60.5,74,3105.365207,0.015789,0.022262,0,0,Nov,1,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,2,31,3,47,0.04,0.08,0,0,Mar,1,1,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,255.75,0,0.028421,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
1,40.25,0,0,19,501.766667,0,0.010526,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
7,149.916667,0,0,31,1539.791667,0,0.011728,19.1105,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,29,1211.166667,0,0.006897,0,0,Nov,2,2,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,57,2167.126924,0.008182,0.017137,12.360043,0,Nov,3,2,3,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,151,0.007692,0.023077,0,1,May,1,1,1,1,Returning_Visitor,TRUE,FALSE
2,34.25,0,0,55,3227.483333,0.003636,0.016364,0,0,Nov,2,2,3,13,Returning_Visitor,FALSE,FALSE
7,190.4375,0,0,60,1967.780163,0.00381,0.015465,2.627347,0,Dec,3,2,8,10,Returning_Visitor,TRUE,TRUE
7,146.25,0,0,42,1030.266667,0,0.008696,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
8,160.5,2,5,56,1167.321429,0.004762,0.018915,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
2,16.5,0,0,48,869.1,0.008511,0.014968,3.060766,0,May,2,10,4,3,Returning_Visitor,FALSE,FALSE
1,18,0,0,62,1288.130556,0.003279,0.009071,13.636926,0,Nov,2,10,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,23,760.25,0,0.009091,0,0,Mar,2,2,7,2,New_Visitor,FALSE,FALSE
0,0,0,0,7,2612,0,0.033333,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
1,90,0,0,37,592.8375,0.009818,0.051919,0,0,Nov,2,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,447.133333,0,0.018182,17.296764,0,Oct,2,2,5,2,New_Visitor,TRUE,TRUE
1,24,1,72,13,462,0,0.014286,23.13,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,15,478.26,0,0.015385,0,0,Nov,2,2,8,20,Returning_Visitor,FALSE,FALSE
2,73.6,0,0,38,813.601667,0.004878,0.037398,0,0,Nov,1,1,3,1,Returning_Visitor,FALSE,FALSE
20,199.456273,7,299.033333,686,23342.08205,0.009853,0.022771,0.15065,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,1294.599603,0.002703,0.011568,0,0,Nov,3,2,1,20,Returning_Visitor,TRUE,FALSE
7,170.833333,1,39,4,45.333333,0,0.011111,0,0,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,1658.125,0,0.014792,19.605515,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
16,254.253245,3,223.15,221,6606.726779,0.005533,0.016561,4.083948,0,Oct,4,1,4,1,Returning_Visitor,FALSE,TRUE
1,0,3,80,125,3835.564121,0.022077,0.039946,1.002042,0,Jul,1,1,1,3,Returning_Visitor,FALSE,TRUE
4,115.7,0,0,16,655.383333,0,0.012037,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE,FALSE
2,26,0,0,46,1852.75,0,0.005797,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
3,11.6,0,0,25,510.38,0.007692,0.023077,0,0,Oct,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,1413.768571,0.025,0.038472,0,0,June,1,2,3,1,Returning_Visitor,TRUE,FALSE
4,47,1,49.5,28,687.467063,0.013978,0.027343,108.908988,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
7,170.833333,1,39,4,45.333333,0,0.011111,0,0,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
5,41.7,1,114,401,14568.16201,0.006634,0.020149,3.546316,0,Nov,2,2,4,1,Returning_Visitor,FALSE,TRUE
4,37.666667,0,0,43,686.878968,0.004762,0.012582,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,35,1579.333333,0.005714,0.02,0,0,Nov,2,2,1,1,New_Visitor,FALSE,FALSE
0,0,0,0,17,336,0,0.01875,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,36,641.408333,0.060926,0.081376,0,0,Jul,3,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,45,2347.333333,0.004545,0.015909,0,0,Nov,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,15,0,0.1,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE,FALSE
8,466.616667,5,81.4,25,1220.175,0.02,0.040444,0,0,Aug,3,2,3,2,Returning_Visitor,TRUE,FALSE
3,49.125,0,0,19,344.345238,0.010526,0.015789,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,57,1091.005876,0.007018,0.027875,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,FALSE
2,147.5,7,209,48,698.67152,0.004487,0.01989,68.913643,0,Nov,3,2,7,11,Returning_Visitor,FALSE,TRUE
0,0,2,109,23,1232.733333,0,0.012821,56.358846,0,May,4,2,1,19,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,20,0,0.066667,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,447.133333,0,0.018182,17.296764,0,Oct,2,2,5,2,New_Visitor,TRUE,TRUE
2,34,0,0,35,1907.135417,0.006944,0.021993,64.253502,0,Dec,2,2,1,10,Returning_Visitor,TRUE,FALSE
2,20.142857,0,0,4,33.142857,0,0.039815,0,0,Dec,3,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,2,31,3,47,0.04,0.08,0,0,Mar,1,1,6,1,Returning_Visitor,TRUE,FALSE
4,341.6,0,0,3,77,0,0.022222,0,0,Oct,3,2,8,2,New_Visitor,TRUE,FALSE
0,0,0,0,68,1806.166667,0.004412,0.027941,0,0,Nov,2,2,2,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,25,445.583333,0.004,0.024,0,0,Dec,2,10,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,419,0.013008,0.034959,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
4,141.761905,0,0,20,850.035714,0.025,0.041667,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,62.75,0,0.04,0,0,Dec,2,2,6,2,Returning_Visitor,TRUE,FALSE
5,29,0,0,4,12,0,0.033333,0,0,Mar,4,1,1,8,New_Visitor,TRUE,FALSE
0,0,0,0,14,1037.5,0.014286,0.047619,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
1,43,0,0,26,834.361111,0.016,0.019667,25.215233,0,Dec,1,1,1,10,Returning_Visitor,TRUE,FALSE
2,37.5,0,0,12,375,0,0.039583,43.99,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
2,123.75,0,0,21,938.333333,0.01,0.016667,218.395192,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE
6,465.833333,2,71,26,1558,0.006667,0.013333,7.169617,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,57,1091.005876,0.007018,0.027875,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,FALSE
4,68.5,2,845,82,2448.784448,0.000375,0.008908,6.506831,0,Mar,1,1,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,62.4,0,0.066667,0,0,June,2,2,3,3,Returning_Visitor,FALSE,FALSE
3,46,3,53.5,15,270.571429,0.042105,0.069737,12.152105,0,May,3,2,4,5,Returning_Visitor,TRUE,FALSE
3,99,0,0,37,2419.133333,0.007895,0.023246,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
2,16.2,0,0,3,268,0,0.04,49.554821,0,Nov,2,2,5,5,New_Visitor,FALSE,FALSE
6,101.625,0,0,140,7097.582291,0.003448,0.009952,21.888568,0,Nov,2,2,3,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,157,0,0.014286,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
1,51,2,176,37,1420.733333,0,0.012613,102.353838,0,May,2,5,7,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,12,323,0.033333,0.066667,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,25,981,0.024,0.048,15.3956,0,May,2,4,3,1,Returning_Visitor,FALSE,TRUE
8,137.075,0,0,59,2088.443506,0.006343,0.023523,54.075241,0,May,4,2,3,3,Returning_Visitor,FALSE,TRUE
1,40.25,0,0,19,501.766667,0,0.010526,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
2,45.444444,1,40.666667,57,851.642653,0,0.007923,3.077836,0,Mar,2,4,3,1,Returning_Visitor,TRUE,TRUE
1,7.5,0,0,63,3060.055556,0.024624,0.036047,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
2,62.5,0,0,43,1253.176407,0,0.014683,41.537064,0,Nov,3,2,9,2,Returning_Visitor,FALSE,FALSE
10,225.45,0,0,60,1449.608333,0.004545,0.01132,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0.2,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
4,26,0,0,235,10046.80771,0.007671,0.022528,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
8,352.242857,6,241.5,45,1998.444081,0.009091,0.016447,2.842307,0,Mar,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,41,419,0.013008,0.034959,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
5,129.625,1,15,25,389.410714,0.007692,0.014103,0,0,Dec,3,2,1,2,Returning_Visitor,TRUE,FALSE
2,55.5,0,0,2,26,0,0.06,0,0,Dec,1,2,9,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,155,0.066667,0.1,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1197.8,0,0.01,0,0,Oct,2,2,3,20,Returning_Visitor,FALSE,FALSE
3,83.6,0,0,6,314.4,0,0.025,0,0,Oct,1,1,4,2,New_Visitor,FALSE,FALSE
2,73.6,0,0,38,813.601667,0.004878,0.037398,0,0,Nov,1,1,3,1,Returning_Visitor,FALSE,FALSE
1,5,0,0,17,389,0,0.041667,9.297,0,May,2,4,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,421,0,0.010526,0,0,Dec,2,2,6,3,Returning_Visitor,FALSE,FALSE
2,21.2,0,0,7,897.8,0,0.055556,0,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE
6,1013.886667,1,378.8,8,230.28,0,0.022549,13.864512,0,Sep,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,31,1008.416667,0,0.007882,0,0,May,2,6,1,2,Returning_Visitor,FALSE,FALSE
1,9.5,0,0,17,314,0,0.024444,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,666,0,0.018182,0,0,May,2,4,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,56,1531.920136,0.011508,0.017881,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,24,381.358333,0.008333,0.0225,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,41.2,1,0,15,142.4,0.022222,0.077778,0,0,Jul,1,1,4,2,Returning_Visitor,FALSE,FALSE
2,87.5,0,0,29,1352.133333,0,0.025287,34.601602,0,Nov,3,2,6,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,0,0.2,0.2,0,0,Nov,2,2,5,1,Returning_Visitor,FALSE,FALSE
2,7,0,0,10,75,0.05,0.11,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,33.2,0.133333,0.166667,0,0,Aug,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,1006.666667,0,0.005556,0,0.6,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,2,75.5,109,4008.578283,0.003003,0.018998,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,21,1077.25,0.019048,0.047619,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE,FALSE
1,508.8,0,0,7,379.8,0,0.05,0,0,Jul,1,1,1,1,Returning_Visitor,FALSE,FALSE
2,34.25,0,0,55,3227.483333,0.003636,0.016364,0,0,Nov,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,1737.016667,0.034483,0.048358,1.444764,0,June,3,2,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,3,15,Returning_Visitor,TRUE,FALSE
3,168,0,0,7,296.166667,0,0.011111,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,2,25.5,0,0.1,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,984.5,0.042857,0.071429,0,0,Nov,2,2,2,3,Returning_Visitor,FALSE,FALSE
3,49.5,0,0,68,2853.020833,0.008824,0.012827,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
2,43.727273,0,0,59,3354.078463,0.012308,0.026495,9.005311,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,288.433333,0,0.0125,0,0,Aug,1,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.2,0.2,0,0,Nov,2,2,5,1,Returning_Visitor,FALSE,FALSE
9,509.833333,2,23,27,1438.854167,0.020952,0.043333,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE
