longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-119.2,34.25,25,195,59,140,43,3.8889,187500,'NEAR OCEAN'
-122.42,40.59,24,5045,972,2220,979,2.6792,138900,INLAND
-119.45,36.59,41,1749,342,1171,314,1.6875,66100,INLAND
-117.56,33.88,40,1196,294,1052,258,2.0682,113000,INLAND
-118.28,34.09,38,790,275,664,194,3.0357,175000,'<1H OCEAN'
-117.17,32.69,40,2236,331,767,316,5.3177,500001,'NEAR OCEAN'
-117.29,33.15,11,2560,445,952,448,4.0625,87500,'NEAR OCEAN'
-121.67,40.61,8,2411,463,786,297,2.1513,80400,INLAND
-122.23,37.76,52,3011,542,1303,535,5.1039,273800,'NEAR BAY'
-122.68,38.43,29,488,63,161,62,6.0774,334400,'<1H OCEAN'
-117.91,33.76,22,7531,1569,5254,1523,3.8506,167400,'<1H OCEAN'
-122.16,37.74,43,1534,300,826,295,4.0417,109400,'NEAR BAY'
-118.05,33.81,26,2523,437,1377,450,5.2542,234600,'<1H OCEAN'
-118.16,33.79,25,3742,1180,3916,1063,2.4,153700,'NEAR OCEAN'
-118.32,33.9,36,1520,300,831,291,4.0473,212100,'<1H OCEAN'
-117.86,33.75,6,1565,599,3157,629,2.9271,123200,'<1H OCEAN'
-119.54,36.7,20,1815,375,1665,357,2.2448,58900,INLAND
-116.92,32.82,17,2492,494,1278,439,2.8875,155700,'<1H OCEAN'
-121.06,38.88,17,7635,1284,3096,1227,4.2917,184300,INLAND
-121.77,37.33,8,3088,474,1799,456,7.2707,355300,'<1H OCEAN'
-121.96,37.24,26,3032,605,1208,562,5.4683,430900,'<1H OCEAN'
-118.26,33.99,30,1702,443,1966,442,1.5521,97500,'<1H OCEAN'
-118.43,34.24,36,1379,265,896,246,4.6827,183800,'<1H OCEAN'
-121.1,39,16,1106,195,505,187,5.0126,192300,INLAND
-122.89,38.4,22,2900,538,1445,515,4.511,296800,'<1H OCEAN'
-121.06,39.03,11,1887,303,775,283,3.8417,187200,INLAND
-117.37,34.13,12,1893,493,1054,389,2.3456,140800,INLAND
-121.27,38.75,43,1292,307,647,249,2.7188,85300,INLAND
-118.16,34.17,46,1508,261,674,255,3.5909,155400,'<1H OCEAN'
-121.18,38.07,21,2333,377,1073,332,4.8125,161100,INLAND
-117.61,33.44,17,2036,272,713,265,6.5954,346200,'NEAR OCEAN'
-117.82,33.78,28,4485,667,2048,685,5.4562,274700,'<1H OCEAN'
-121.2,39.23,9,2802,447,955,418,5.2359,213300,INLAND
-117.93,33.62,37,2204,428,807,410,7.0516,500001,'<1H OCEAN'
-117.6,33.91,15,1864,271,1006,288,7.2379,251000,INLAND
-118.28,33.96,23,1983,611,2048,600,1.5313,91400,'<1H OCEAN'
-119.76,36.74,52,2137,448,1194,444,1.3029,69100,INLAND
-117.36,33.18,26,5550,1153,2372,1058,2.5509,181800,'NEAR OCEAN'
-121.37,38.63,37,494,86,253,99,4.8194,141100,INLAND
-118.32,33.95,44,2023,325,992,326,4.6667,175600,'<1H OCEAN'
-117.97,33.94,35,1928,360,1056,366,4.0893,215700,'<1H OCEAN'
-121.06,37.86,24,1713,328,1258,324,2.683,169400,INLAND
-118.12,33.95,36,2752,459,1211,452,5.0526,269800,'<1H OCEAN'
-119.03,34.21,11,4528,729,2398,684,5.3044,319000,'<1H OCEAN'
-120.26,39.32,24,6012,1227,780,358,3.0043,122100,INLAND
-122.26,38.11,52,793,216,505,194,1.9667,93800,'NEAR BAY'
-118.99,36.06,19,2153,458,1317,386,1.7564,42600,INLAND
-121.89,37.31,40,1844,340,719,305,3.3682,235200,'<1H OCEAN'
-118.29,33.92,34,1374,240,906,248,5.3292,155500,'<1H OCEAN'
-118.32,34.04,39,2965,812,2638,794,2.532,172700,'<1H OCEAN'
-121.24,39.37,16,2785,616,1387,530,2.3886,89400,INLAND
-120.6,37.34,34,1830,431,1304,415,2.1182,68900,INLAND
-121.43,38.57,38,2507,446,888,448,4.0972,163700,INLAND
-116.25,33.69,5,1664,444,907,374,2.7667,92900,INLAND
-120.8,38.31,37,1341,256,533,242,3.2135,123600,INLAND
-117.89,34.11,36,806,147,446,153,4.5221,151300,'<1H OCEAN'
-122.35,37.92,36,921,200,585,236,1.9224,94000,'NEAR BAY'
-122.54,37.96,33,2534,495,996,449,4.3083,500001,'NEAR BAY'
-117.22,33.36,16,3165,482,1351,452,4.605,263300,'<1H OCEAN'
-117.9,34.11,37,1286,255,1047,249,4.2019,140100,'<1H OCEAN'
-118.16,33.85,36,1979,339,952,339,4.0815,216200,'<1H OCEAN'
-120.72,38.57,8,892,185,427,164,2.6833,118800,INLAND
-122.17,37.73,46,2163,470,925,435,3.25,177500,'NEAR BAY'
-117.13,34.07,34,2405,541,1342,514,2.8031,86900,INLAND
-120.96,40.28,19,683,139,302,111,2.5,64100,INLAND
-122.28,37.85,52,2246,472,1005,449,2.4167,152700,'NEAR BAY'
-117.72,33.62,19,1144,268,365,279,2.8583,105800,'<1H OCEAN'
-121.84,39.72,52,1457,389,802,342,0.9566,69000,INLAND
-117.11,32.73,35,1689,397,1135,366,2.3269,97300,'NEAR OCEAN'
-118.37,34.18,35,2949,794,2106,746,2.9228,177300,'<1H OCEAN'
-124.11,40.81,23,959,212,425,175,2.5536,96100,'NEAR OCEAN'
-117.87,33.75,12,2782,1077,1968,795,0.971,102500,'<1H OCEAN'
-117.68,34.15,4,4082,578,1996,580,6.7813,286300,INLAND
-118.14,33.89,37,1159,238,740,243,4.9107,179600,'<1H OCEAN'
-117.82,33.76,33,2774,428,1229,407,6.2944,265600,'<1H OCEAN'
-120.98,39.93,25,2220,511,912,449,1.8914,87800,INLAND
-121.34,38.66,16,3154,860,1837,793,1.9805,92900,INLAND
-122.26,37.8,36,5329,2477,3469,2323,2.0096,130000,'NEAR BAY'
-118.12,33.91,36,1432,265,749,261,3.5772,207400,'<1H OCEAN'
-122.04,37.96,20,1143,346,578,298,2.2411,151800,'NEAR BAY'
-118.32,33.87,35,2380,404,1212,422,5.6254,283800,'<1H OCEAN'
-122.26,37.84,50,2239,455,990,419,1.9911,158700,'NEAR BAY'
-117.68,33.63,16,5218,1187,2701,1125,3.929,143100,'<1H OCEAN'
-119.22,34.15,32,3152,596,3490,526,2.725,450000,'NEAR OCEAN'
-118.02,34.11,35,2454,458,1110,435,3.8029,414800,INLAND
-116.97,32.76,33,3071,466,1348,513,6.1768,228900,'<1H OCEAN'
-121.87,37.3,28,859,199,455,211,2.3293,215900,'<1H OCEAN'
-117.04,34.89,37,1884,366,1052,353,3.175,66800,INLAND
-118.35,34.04,49,1104,266,668,297,3.0856,151600,'<1H OCEAN'
-121.37,38.6,36,1119,144,414,150,5.8336,283300,INLAND
-115.39,32.76,16,1136,196,481,185,6.2558,146300,INLAND
-121.62,39.75,20,1173,261,523,258,1.0625,92800,INLAND
-119.15,34.25,36,3511,664,2965,695,4.0878,186800,'NEAR OCEAN'
-121.48,39.1,19,2043,421,1018,390,2.5952,92400,INLAND
-118.24,34.12,34,80,26,125,35,0.8907,154200,'<1H OCEAN'
-117.71,33.6,8,3329,753,1312,629,3.5521,229800,'<1H OCEAN'
-121.34,38.67,35,643,117,331,134,3.0417,120700,INLAND
-118.24,33.95,40,1193,280,1210,286,1.35,89500,'<1H OCEAN'
-121.3,37.97,52,2980,537,1128,510,4.061,113600,INLAND
-117.76,33.72,14,3011,388,1359,371,7.9739,368700,'<1H OCEAN'
-120.37,36.15,34,2084,339,868,347,4.381,86300,INLAND
-122.15,37.41,15,2577,360,979,364,10.476,500001,'NEAR BAY'
-122.35,37.93,41,268,75,198,82,3.2222,156300,'NEAR BAY'
-117.85,34.1,22,5179,944,2315,884,4.51,189900,'<1H OCEAN'
-118.2,33.78,52,2662,893,3018,763,2.3305,162500,'NEAR OCEAN'
-117.77,33.53,32,3116,661,1105,543,5.1837,445600,'<1H OCEAN'
-121.95,37.74,19,1127,170,518,167,6.3325,250000,'<1H OCEAN'
-120.84,37.49,25,2383,576,1234,583,1.4529,86100,INLAND
-116.97,32.76,26,2460,313,838,299,5.9878,270700,'<1H OCEAN'
-121.72,36.81,18,1984,379,1078,359,3.2969,229900,'<1H OCEAN'
-118.26,34.13,37,1383,470,1185,451,2.5,207100,'<1H OCEAN'
-119.3,36.3,14,3023,469,1523,492,5.3602,118600,INLAND
-118.33,34.04,31,1090,251,955,239,2.913,192500,'<1H OCEAN'
-122.02,37.09,35,1818,368,682,254,4.8611,240000,'NEAR OCEAN'
-117.07,32.62,19,5016,1173,2750,1081,2.7838,155900,'NEAR OCEAN'
-121.43,38.69,28,927,165,542,148,2.5,96200,INLAND
-118.04,33.8,33,2685,466,1359,476,5.0261,245100,'<1H OCEAN'
-118.98,34.16,16,2476,402,1251,387,5.7676,241300,'<1H OCEAN'
-118.26,33.78,35,1239,473,1524,387,2.0956,154700,'NEAR OCEAN'
-118.29,33.91,31,2025,618,2231,593,2.4741,151200,'<1H OCEAN'
-118.47,34.01,44,2175,475,1019,448,4.793,470800,'<1H OCEAN'
-122.25,37.46,33,6841,950,2681,980,7.1088,443300,'NEAR OCEAN'
-121.9,37.29,26,1797,244,626,244,7.8575,424600,'<1H OCEAN'
-122.19,40.2,30,2750,476,1296,464,3.5305,73600,INLAND
-117.9,34.14,35,2259,505,1561,509,3.3043,155500,'<1H OCEAN'
-116.95,32.79,19,11391,3093,7178,2905,2.0326,123200,'<1H OCEAN'
-117.38,33.98,52,2274,571,1167,504,2.0284,101600,INLAND
-121.98,37.96,22,2987,?,1420,540,3.65,204100,INLAND
-121.94,37.26,43,2104,388,1137,403,4.9236,238000,'<1H OCEAN'
-118.44,33.98,21,18132,5419,7431,4930,5.3359,500001,'<1H OCEAN'
-118.42,33.9,37,1576,345,662,340,5.308,500001,'<1H OCEAN'
-117.67,33.44,25,2994,519,903,410,6.6852,500001,'<1H OCEAN'
-122.47,37.71,37,1046,251,822,239,3.5,224400,'NEAR OCEAN'
-123.41,40.61,17,769,205,301,126,1.7875,55000,INLAND
-122.31,37.91,45,3924,834,1992,773,4.1146,177800,'NEAR BAY'
-121.97,37.8,17,3279,418,1222,381,7.9168,356000,'<1H OCEAN'
-118.33,34.08,50,2989,832,1345,775,3.2426,442900,'<1H OCEAN'
-118.04,33.98,28,1617,507,1158,486,1.9688,165600,'<1H OCEAN'
-117.6,33.43,21,3951,562,1392,543,5.1439,414000,'NEAR OCEAN'
-118.2,33.99,33,1134,375,1615,354,2.1468,141700,'<1H OCEAN'
-118.46,34.21,7,2081,657,1456,535,3.5,186900,'<1H OCEAN'
-120.94,37.63,43,244,52,176,60,1.425,69400,INLAND
-117.15,34.03,32,2832,393,1033,385,6.5648,237200,INLAND
-119.18,34.21,30,1096,231,741,229,3.8625,234700,'NEAR OCEAN'
-117.08,32.75,15,1821,516,1385,439,2.5101,95300,'NEAR OCEAN'
-122.48,37.57,34,4648,806,2282,814,4.5556,249000,'NEAR OCEAN'
-122.24,37.47,40,1504,270,689,287,6.1244,308800,'NEAR OCEAN'
-117.05,32.72,35,3669,617,1694,585,3.9485,133900,'NEAR OCEAN'
-122.15,37.73,45,3758,819,1573,736,2.8355,245400,'NEAR BAY'
-116.96,33.52,9,2802,471,1155,421,4.125,392100,INLAND
-118.15,34.16,38,2471,529,1661,441,2.2765,146600,'<1H OCEAN'
-118.29,34.07,19,3013,1118,2465,1008,2.5386,290600,'<1H OCEAN'
-117.49,33.94,28,2787,490,1684,467,4.0256,127100,INLAND
-124.17,40.77,30,1895,366,990,359,2.2227,81300,'NEAR OCEAN'
-122.09,37.66,39,1160,259,725,274,2.2222,158300,'NEAR BAY'
-118.25,33.87,18,6812,1263,3704,1216,4.25,169200,'<1H OCEAN'
-120.75,37.69,24,2282,423,1167,398,3.8214,116100,INLAND
-121.4,38.53,38,152,30,65,35,0.9274,67500,INLAND
-120.61,35.12,16,1671,354,935,340,2.5792,163800,'<1H OCEAN'
-122.68,38.46,19,4976,711,1926,625,7.3003,381300,'<1H OCEAN'
-122.43,37.75,40,4850,977,1824,952,5.0519,356100,'NEAR BAY'
-122.12,37.94,22,4949,626,1850,590,10.4549,500001,'NEAR BAY'
-118.32,34.2,36,1978,337,834,311,3.9866,294400,'<1H OCEAN'
-121.22,38.43,20,2054,339,934,336,4.5368,219300,INLAND
-116.95,32.81,15,2619,599,1513,537,2.543,100000,'<1H OCEAN'
-118.29,33.81,19,7023,1538,3993,1412,5.0532,218200,'<1H OCEAN'
-122.12,37.12,51,2419,485,1078,435,2.7933,206900,'NEAR OCEAN'
-118.23,34.11,31,1021,191,495,191,5.5051,223500,'<1H OCEAN'
-117.58,33.6,5,5348,659,1862,555,11.0567,495400,'<1H OCEAN'
-122.4,37.73,50,1947,411,1170,384,3.4769,238700,'NEAR BAY'
-121.33,38.03,10,629,140,635,146,2.2961,126700,INLAND
-118.02,33.71,23,5554,995,2408,936,5.3886,331900,'<1H OCEAN'
-122.45,37.72,46,1406,235,771,239,4.7143,219300,'NEAR BAY'
-117.46,34.06,24,2831,478,1582,435,4.3397,195600,INLAND
-121.96,37.95,25,4026,791,1850,709,4.1483,181200,INLAND
-118.06,33.8,22,1892,442,1015,404,4.1379,212500,'<1H OCEAN'
-118.34,33.99,48,1172,205,497,190,3.825,183000,'<1H OCEAN'
-118.44,34.04,16,18,6,3,4,0.536,350000,'<1H OCEAN'
-118.52,34.17,20,17377,4457,7450,4204,3.2154,259600,'<1H OCEAN'
-120,38.92,17,1106,207,466,180,3.3295,126600,INLAND
-118.34,34.13,45,2375,417,751,410,6.6739,500001,'<1H OCEAN'
-121.49,38.58,52,1000,324,456,250,1.4375,168800,INLAND
-119.06,35.33,14,5264,1064,3278,1049,3.8117,82800,INLAND
-117.21,33.97,3,18356,2537,8437,2342,5.6409,197700,INLAND
-121.4,39.33,15,2655,493,1200,432,3.5179,107200,INLAND
-121.96,38.36,11,3208,790,1772,694,2.7434,218800,INLAND
-118.76,34.13,10,4355,716,2030,674,6.5571,500001,'NEAR OCEAN'
-118.2,34.12,52,1580,426,1462,406,3.3326,167600,'<1H OCEAN'
-118.94,35.37,37,1667,362,971,335,2.875,57400,INLAND
-119.24,34.27,32,4071,888,1900,874,3.2792,220500,'NEAR OCEAN'
-117.86,34.13,33,2383,428,1269,421,4.636,245500,INLAND
-117.43,33.98,21,2634,421,1376,406,4.2589,152200,INLAND
-120.43,34.9,30,2388,393,1117,375,4.1058,164000,'<1H OCEAN'
-122.25,37.82,52,1424,289,550,253,5.0917,262500,'NEAR BAY'
-118.37,33.85,25,5622,998,2537,1009,5.785,395300,'<1H OCEAN'
-117.26,34.43,11,4597,782,2534,776,3.3368,99300,INLAND
-118.11,33.91,29,889,166,597,163,4.9609,186700,'<1H OCEAN'
-119.98,36.74,26,1453,251,896,260,3.4861,112500,INLAND
-118.19,34.06,47,2324,658,3020,594,1.1868,93800,'<1H OCEAN'
-118.17,33.95,23,1991,584,1380,535,1.9107,181900,'<1H OCEAN'
-117.93,34.07,36,1207,209,683,213,5.3559,207300,'<1H OCEAN'
-118.33,34.27,29,3034,732,1776,702,3.1349,230200,'<1H OCEAN'
-121.52,39.43,15,2119,389,1079,374,2.3566,80400,INLAND
-118.53,34.18,26,4175,885,2118,778,4.2083,240300,'<1H OCEAN'
-116.51,33.96,16,4913,1395,2518,1132,1.4665,61100,INLAND
-121.44,38.63,38,1673,399,1116,382,1.3302,62200,INLAND
-117.04,32.73,36,2084,400,1097,398,3.2717,130700,'NEAR OCEAN'
-117.79,33.69,16,3067,396,1275,372,8.7385,340000,'<1H OCEAN'
-117.22,33.22,17,3675,672,1693,597,3.3882,190800,'<1H OCEAN'
-122.03,37.98,44,1254,252,498,217,3.4531,148900,'NEAR BAY'
-118.37,34.09,22,4247,1253,1766,1170,3.1517,341700,'<1H OCEAN'
-122.14,37.69,38,1571,317,874,301,4.4659,189100,'NEAR BAY'
-117.08,34.96,28,1777,307,721,259,3.6343,79800,INLAND
-119.36,35.55,29,510,84,236,73,2.7,125000,INLAND
-122.21,37.8,50,2833,605,1260,552,2.8929,216700,'NEAR BAY'
-121.78,38.55,12,10509,2186,5633,2138,2.9605,204300,INLAND
-118.16,33.85,36,1979,339,952,339,4.0815,216200,'<1H OCEAN'
-118.41,33.97,44,2298,388,849,360,5.5941,363500,'<1H OCEAN'
-117.61,34.04,8,4116,766,1785,745,3.1672,150200,INLAND
-120.97,37.68,9,1114,172,529,174,4.7159,163700,INLAND
-117.31,32.98,17,2789,648,849,345,4.1012,244700,'NEAR OCEAN'
-117.03,32.71,33,3126,627,2300,623,3.2596,103000,'NEAR OCEAN'
-118.01,34.11,32,1978,536,826,470,2.5114,212200,INLAND
-118.09,33.99,34,1369,270,1005,272,3.692,172600,'<1H OCEAN'
-118.32,33.83,51,2399,516,1160,514,3.8456,318900,'<1H OCEAN'
-117.17,34.12,3,15695,2248,6080,1920,6.2178,173900,INLAND
-122.32,37.56,26,2339,704,1283,654,3.162,415000,'NEAR OCEAN'
-117.94,33.92,28,639,179,1062,169,3.0588,145200,'<1H OCEAN'
-121.62,39.14,41,2183,559,1202,506,1.6902,61500,INLAND
-118.99,35.24,40,282,59,213,71,2.35,91700,INLAND
-118.29,33.71,40,1644,471,780,416,3.1071,464300,'NEAR OCEAN'
-118.55,34.21,33,3910,838,2097,810,3.8247,208700,'<1H OCEAN'
-121.49,38.57,49,1334,492,634,421,1.7568,93800,INLAND
-118.22,33.89,26,266,75,252,59,2.1211,138100,'<1H OCEAN'
-118.09,33.85,19,8120,1371,5026,1345,6.3093,286500,'<1H OCEAN'
-119.06,34.36,52,1409,359,981,304,2.7951,199300,'<1H OCEAN'
-118.06,33.97,37,1645,308,1077,320,4.3203,159200,'<1H OCEAN'
-117.89,33.61,45,1883,419,653,328,4.2222,500001,'<1H OCEAN'
-119.71,34.44,41,2220,367,927,355,5.3184,376000,'<1H OCEAN'
-121.44,37.74,25,456,116,370,106,3.1319,112500,INLAND
-122.68,38.76,29,994,226,302,117,2.3125,67900,INLAND
-122.46,37.78,52,3088,727,1636,662,2.8553,360700,'NEAR BAY'
-118.29,34.17,17,3852,1066,2986,993,2.3482,255400,'<1H OCEAN'
-121.98,37.28,26,1182,309,620,306,3.3922,269100,'<1H OCEAN'
-122.21,37.47,26,1777,555,1966,497,3.0472,211000,'NEAR OCEAN'
-118.2,33.77,40,2034,899,1257,797,1.2864,131300,'NEAR OCEAN'
-122.66,38.81,22,852,176,461,142,3.4375,83300,INLAND
-117.06,32.72,31,2669,514,1626,499,3.1923,116900,'NEAR OCEAN'
-122.41,37.8,30,1821,738,1648,684,0.8836,450000,'NEAR BAY'
-117.9,33.93,12,4325,1191,1897,1080,3.3173,247400,'<1H OCEAN'
-118.1,34.16,46,2863,513,1412,498,5.3272,330200,INLAND
-121.09,40.3,15,1717,336,501,206,3.6477,113400,INLAND
-117.73,34.09,36,1543,297,1355,303,3.5313,117800,INLAND
-118.46,34.18,35,1819,465,1336,419,3.4583,253200,'<1H OCEAN'
-117.1,32.68,47,1044,274,1003,280,1.7802,97800,'NEAR OCEAN'
-121.14,37.7,29,1343,223,751,225,3.2391,187500,INLAND
-123.66,41.3,22,1580,372,686,264,1.8065,62700,'<1H OCEAN'
-117.92,33.83,6,3136,990,1894,859,2.5564,171300,'<1H OCEAN'
-118.07,33.99,35,1625,302,1134,288,4.5595,164900,'<1H OCEAN'
-118.1,34.18,47,2168,352,902,361,5.894,300900,INLAND
-118.37,34.17,42,600,171,377,181,2.4107,184400,'<1H OCEAN'
-117.25,32.73,39,1688,256,635,272,4.5938,367400,'NEAR OCEAN'
-121.24,38,25,1471,300,721,304,2.4688,126800,INLAND
-119.34,36.31,14,1635,422,870,399,2.7,88900,INLAND
-122.52,37.98,31,6555,1571,2962,1464,2.8903,324200,'NEAR BAY'
-122.49,38.32,30,1631,284,788,284,3.3098,195500,'<1H OCEAN'
-118,33.76,26,1876,455,1499,436,2.925,176000,'<1H OCEAN'
-118.28,33.77,47,307,69,374,65,2.9063,146900,'<1H OCEAN'
-122.4,37.72,41,1975,440,1528,424,3.8625,218300,'NEAR BAY'
-117.27,34.23,26,6339,1244,1177,466,3.7708,110400,INLAND
-122.13,37.15,39,2854,613,1338,518,3.9423,180300,'NEAR OCEAN'
-121.3,38.25,27,2475,548,1703,517,2.5727,86100,INLAND
-121.01,37.63,41,2764,639,2122,600,1.9643,74900,INLAND
-118.11,34.16,52,3158,459,1229,444,5.4223,325600,INLAND
-121.96,36.98,16,4907,1117,2265,1048,2.6757,229200,'NEAR OCEAN'
-118.32,34.14,23,4574,1423,1624,995,4.0965,500001,'<1H OCEAN'
-122.25,37.48,45,2743,390,974,400,7.1621,500001,'NEAR OCEAN'
-118.26,34.24,35,1666,280,788,273,6.6277,344400,'<1H OCEAN'
-118.12,34.69,27,3019,501,1580,523,3.7804,113500,INLAND
-118.05,33.85,25,2856,388,1212,362,6.1737,313100,'<1H OCEAN'
-118.21,34.12,35,1937,439,1523,412,3.5638,170500,'<1H OCEAN'
-122,37,16,32,4,36,5,2.625,137500,'NEAR OCEAN'
-118.04,34.04,32,1619,323,1492,342,3.5,165100,'<1H OCEAN'
-121.91,36.62,52,1431,300,657,293,3.2865,240100,'<1H OCEAN'
-119.68,36.63,39,1237,256,638,239,3.0139,65300,INLAND
-119.06,34.37,32,3885,759,2504,736,3.6453,201700,'<1H OCEAN'
-121.89,37.35,44,2019,615,1243,518,2.0549,193800,'<1H OCEAN'
-122.16,39.74,20,707,126,337,125,3.0469,85000,INLAND
-121.82,37.26,10,3030,574,1623,589,5.1356,218700,'<1H OCEAN'
-121.46,38.58,40,1394,397,689,353,1.7765,109800,INLAND
-121.95,37.36,25,3472,956,2267,944,2.7727,235600,'<1H OCEAN'
-117.3,33.25,22,2329,419,1456,381,3.7933,131000,'<1H OCEAN'
-122.35,37.95,31,2449,595,1801,548,2.6328,110300,'NEAR BAY'
-117.94,33.82,34,1347,212,676,201,3.8828,215400,'<1H OCEAN'
-122.05,37.96,35,2190,384,1154,401,3.8456,159800,'NEAR BAY'
-121.79,38.67,30,2602,401,981,405,4.7222,167200,INLAND
-118.32,33.98,49,1993,446,1052,394,2.2138,119800,'<1H OCEAN'
-118.33,34.02,42,2043,378,869,416,3.5,181100,'<1H OCEAN'
-118.45,34.19,37,1073,254,739,253,2.4667,192200,'<1H OCEAN'
-122.42,37.64,41,98,20,68,19,2.225,212500,'NEAR OCEAN'
-118.02,33.78,28,3375,559,1754,554,5.5446,228900,'<1H OCEAN'
-121.92,40.52,13,4581,881,1799,734,2.2993,99500,INLAND
-122.54,37.91,48,2924,489,1159,505,5.6302,489000,'NEAR BAY'
-119.27,34.45,15,1659,274,679,253,5,357900,'<1H OCEAN'
-117.62,34.11,31,2561,414,1204,435,4.4637,192800,INLAND
-118.34,35.27,10,2939,605,1167,446,2.3917,79000,INLAND
-122.05,37.68,23,7518,1279,3827,1294,5.1701,216800,'NEAR BAY'
-122.31,37.55,27,3931,933,1877,851,3.9722,354100,'NEAR OCEAN'
-117.99,33.71,17,1600,458,1803,432,2.7865,216700,'<1H OCEAN'
-118.41,33.85,16,6123,1989,2853,1789,4.425,336400,'NEAR OCEAN'
-117.11,32.72,25,1491,348,1183,316,1.9583,88600,'NEAR OCEAN'
-118.12,33.94,35,1813,313,825,316,5.2485,323800,'<1H OCEAN'
-117.72,34.03,17,2902,476,1652,479,5.6029,161800,INLAND
-124.07,40.87,47,1765,326,796,333,2.2138,99200,'NEAR OCEAN'
-117.39,33.95,35,3306,680,1742,673,3.7109,109100,INLAND
-122.54,37.89,33,4971,836,1907,795,6.1275,424400,'NEAR BAY'
-121.92,37.31,13,6035,1551,2946,1481,4.0524,213900,'<1H OCEAN'
-117.4,33.96,51,1806,322,709,298,3.575,125500,INLAND
-118.37,34.14,23,1883,512,774,478,3.5096,396400,'<1H OCEAN'
-122.19,37.77,41,2036,510,1412,454,2.0469,89300,'NEAR BAY'
-122.14,37.41,35,2419,426,949,433,6.4588,437100,'NEAR BAY'
-121.8,37.32,23,1829,346,1277,324,4.8092,217400,'<1H OCEAN'
-121.27,38.65,33,1984,289,842,276,5.2949,173300,INLAND
-117.71,33.63,16,2497,500,1357,456,4.5909,241800,'<1H OCEAN'
-121.34,38.66,18,4164,963,2032,898,2.119,133100,INLAND
-124.16,40.6,39,1322,283,642,292,2.4519,85100,'NEAR OCEAN'
-121.41,38.6,16,5407,1467,2523,1265,2.0471,104200,INLAND
-118.23,34.22,37,1376,237,618,226,5.9771,431800,'<1H OCEAN'
-118.43,34.03,45,1740,311,788,306,5.2099,373600,'<1H OCEAN'
-119.78,36.83,11,2754,663,1328,604,2.3667,69300,INLAND
-122.27,38.32,31,1267,319,545,297,1.9946,206800,'NEAR BAY'
-117.71,33.61,26,3046,726,888,663,2.6848,74100,'<1H OCEAN'
-117.84,33.65,4,1649,456,1030,411,2.2262,225000,'<1H OCEAN'
-121.37,38.57,16,3895,896,1762,855,2.6635,135800,INLAND
-120.9,37.64,26,1762,418,855,308,1.6767,81300,INLAND
-119.88,34.43,14,2472,685,1292,621,3.3026,229500,'NEAR OCEAN'
-121.26,38.66,8,1145,241,447,216,4.0781,124300,INLAND
-120.24,38.01,11,1214,228,633,199,3.125,148600,INLAND
-117.16,32.58,36,1940,399,1076,382,3.3906,147800,'NEAR OCEAN'
-121.75,36.91,42,1368,468,2312,484,2.5599,151400,'<1H OCEAN'
-122.46,37.51,23,949,151,399,149,5.6286,411300,'NEAR OCEAN'
-118.15,33.97,32,927,250,970,248,2.1591,181500,'<1H OCEAN'
-117.08,32.57,9,6298,1512,4451,1456,2.569,88300,'NEAR OCEAN'
-121.64,40.9,24,2237,434,834,318,1.7538,90300,INLAND
-117.43,34.1,43,1898,418,971,366,2.4735,89900,INLAND
-118,33.81,17,2142,436,946,412,3.7059,146300,'<1H OCEAN'
-118.74,36.23,22,1033,232,442,136,2.6447,137500,INLAND
-122.08,37.64,23,1897,440,1109,418,3.142,179500,'NEAR BAY'
-118.14,33.92,35,2378,559,1799,546,3.9327,190500,'<1H OCEAN'
-118.3,33.74,28,1065,215,887,217,3.9375,270500,'NEAR OCEAN'
-121.6,37.09,24,1511,318,1052,292,3.625,350000,'<1H OCEAN'
-121.11,38.91,24,2558,423,1149,403,4.0679,190500,INLAND
-122.07,37.93,45,1544,244,614,238,5.0255,226000,'NEAR BAY'
-118.49,34.02,29,2709,799,1238,793,3.1563,330000,'<1H OCEAN'
-118.48,34.22,22,3430,1214,3618,1092,2.1974,93800,'<1H OCEAN'
-119.52,34.39,23,1414,365,889,345,2.6397,250000,'NEAR OCEAN'
-119.85,36.8,14,1876,324,1031,311,3.6563,88800,INLAND
-122.29,37.87,50,1829,536,1129,516,2.6684,185600,'NEAR BAY'
-121.62,39.11,11,3519,577,1459,549,4.2792,123800,INLAND
-122.13,39.74,20,1401,280,668,250,2.2569,94300,INLAND
-117.23,34.11,22,1162,221,995,244,2.5875,81300,INLAND
-118.37,34.21,36,2080,455,1939,484,4.2875,176600,'<1H OCEAN'
-118.38,34.08,48,1226,288,370,264,3.9375,450000,'<1H OCEAN'
-120.05,36.97,20,2029,427,983,401,1.8444,47100,INLAND
-118.25,34.06,52,174,66,249,57,1.7763,312500,'<1H OCEAN'
-122.31,38.34,19,4187,684,1827,605,4.5293,210400,'NEAR BAY'
-118.36,33.95,42,2532,627,2038,591,2.875,177500,'<1H OCEAN'
-121.24,37.82,9,6169,959,3378,945,5.1047,157900,INLAND
-122.02,38.02,44,1465,247,817,237,4.8693,156900,'NEAR BAY'
-118.19,33.86,42,1999,431,1060,399,3.7031,167100,'<1H OCEAN'
-118.35,34.07,45,7803,2154,3359,2041,3.3594,287500,'<1H OCEAN'
